Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-30 10:56:37,2019-04-30 10:56:39,2.217s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-30 10:56:39,2019-04-30 10:56:39,0.447s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-30 10:56:39,2019-04-30 10:56:40,1.004s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-30 10:56:40,2019-04-30 10:56:41,0.120s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.036s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.055s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.002s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.002s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.002s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.002s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.002s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.003s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.001s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.003s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:41,0.128s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-30 10:56:41,2019-04-30 10:56:42,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-30 10:56:42,2019-04-30 10:56:44,1.701s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-30 10:56:44,2019-04-30 10:56:45,1.431s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:45,0.000s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:45,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:45,0.000s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:45,0.212s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:45,0.146s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-30 10:56:45,2019-04-30 10:56:46,1.007s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-30 10:56:46,2019-04-30 10:56:48,1.745s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-30 10:56:48,2019-04-30 10:56:49,1.424s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-30 10:56:49,2019-04-30 10:56:50,0.011s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-30 10:56:50,2019-04-30 10:56:50,0.010s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-30 10:56:50,2019-04-30 10:56:50,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-30 10:56:50,2019-04-30 10:56:50,0.218s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-30 10:56:50,2019-04-30 10:56:50,0.172s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-30 10:56:50,2019-04-30 10:56:53,3.558s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-30 10:56:53,2019-04-30 10:56:54,0.686s,PASSED
