Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuiteForBookit,Chrome 74.0.3729.131,,2019-05-02 14:18:38,2019-05-02 14:20:29,1m - 50.509s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.131,,2019-05-02 14:18:38,2019-05-02 14:19:08,29.778s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-02 14:18:39,2019-05-02 14:18:45,6.159s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-02 14:18:45,2019-05-02 14:18:48,2.453s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-02 14:18:48,2019-05-02 14:18:48,0.309s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 14:18:48,2019-05-02 14:18:49,1.044s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-02 14:18:49,2019-05-02 14:18:49,0.153s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 14:18:49,2019-05-02 14:18:49,0.058s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 14:18:49,2019-05-02 14:18:50,0.060s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.004s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.003s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.003s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.002s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.011s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.003s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.004s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.003s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.006s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:50,0.124s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 14:18:50,2019-05-02 14:18:51,1.007s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 14:18:51,2019-05-02 14:18:52,1.688s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 14:18:52,2019-05-02 14:18:55,2.448s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:55,0.003s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:55,0.010s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:55,0.025s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:55,0.306s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:55,0.153s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 14:18:55,2019-05-02 14:18:56,1.008s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 14:18:56,2019-05-02 14:18:59,2.621s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 14:18:59,2019-05-02 14:19:00,1.363s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.131,,2019-05-02 14:19:00,2019-05-02 14:19:00,0.003s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.131,,2019-05-02 14:19:00,2019-05-02 14:19:00,0.003s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.131,,2019-05-02 14:19:00,2019-05-02 14:19:00,0.001s,PASSED
click(to2),Chrome 74.0.3729.131,,2019-05-02 14:19:00,2019-05-02 14:19:01,0.249s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.131,,2019-05-02 14:19:01,2019-05-02 14:19:01,0.149s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.131,,2019-05-02 14:19:01,2019-05-02 14:19:05,4.501s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,2019-05-02 14:19:05,2019-05-02 14:19:06,0.703s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.131,,2019-05-02 14:19:08,2019-05-02 14:19:37,29.271s,PASSED
