Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:24:41,2019-04-29 14:24:43,2.535s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:24:43,2019-04-29 14:24:45,1.452s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-04-29 14:24:45,2019-04-29 14:24:45,0.010s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-04-29 14:24:45,2019-04-29 14:24:45,0.020s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-04-29 14:24:45,2019-04-29 14:24:45,0.010s,PASSED
click(to),Firefox 66.0,,2019-04-29 14:24:45,2019-04-29 14:24:45,0.524s,FAILED
,,,,,,
Test Cases/Booking02,Firefox 66.0,,2019-04-29 14:24:46,2019-04-29 14:25:12,26.613s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-04-29 14:24:46,2019-04-29 14:25:00,14.941s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-04-29 14:25:00,2019-04-29 14:25:02,1.338s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-04-29 14:25:02,2019-04-29 14:25:05,3.061s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:05,2019-04-29 14:25:06,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-04-29 14:25:06,2019-04-29 14:25:07,0.630s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.104s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.046s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.001s,PASSED
println(dIni),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.000s,PASSED
println(dEnd),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:07,0.268s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:07,2019-04-29 14:25:08,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:08,2019-04-29 14:25:10,2.166s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:10,2019-04-29 14:25:12,1.431s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:12,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:12,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:12,0.001s,PASSED
click(to),Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:12,0.541s,FAILED
,,,,,,
Test Cases/Booking02,Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:34,21.515s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-04-29 14:25:12,2019-04-29 14:25:24,11.626s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-04-29 14:25:24,2019-04-29 14:25:25,1.560s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-04-29 14:25:25,2019-04-29 14:25:26,0.275s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:26,2019-04-29 14:25:27,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-04-29 14:25:27,2019-04-29 14:25:27,0.500s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:27,2019-04-29 14:25:28,0.470s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.102s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.001s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
println(dIni),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.000s,PASSED
println(dEnd),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:28,0.462s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:28,2019-04-29 14:25:29,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:29,2019-04-29 14:25:32,2.507s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:32,2019-04-29 14:25:33,1.417s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-04-29 14:25:33,2019-04-29 14:25:33,0.000s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-04-29 14:25:33,2019-04-29 14:25:33,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-04-29 14:25:33,2019-04-29 14:25:33,0.000s,PASSED
click(to),Firefox 66.0,,2019-04-29 14:25:33,2019-04-29 14:25:34,0.525s,FAILED
,,,,,,
Test Cases/Booking02,Firefox 66.0,,2019-04-29 14:25:34,2019-04-29 14:25:55,21.286s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-04-29 14:25:34,2019-04-29 14:25:46,12.437s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-04-29 14:25:46,2019-04-29 14:25:48,1.402s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-04-29 14:25:48,2019-04-29 14:25:48,0.205s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:48,2019-04-29 14:25:49,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-04-29 14:25:49,2019-04-29 14:25:50,0.799s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.066s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.041s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.000s,PASSED
println(dIni),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.001s,PASSED
println(dEnd),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:50,0.261s,PASSED
delay(1),Firefox 66.0,,2019-04-29 14:25:50,2019-04-29 14:25:51,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:51,2019-04-29 14:25:53,2.071s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-04-29 14:25:53,2019-04-29 14:25:54,1.401s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-04-29 14:25:54,2019-04-29 14:25:54,0.000s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-04-29 14:25:54,2019-04-29 14:25:54,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-04-29 14:25:54,2019-04-29 14:25:54,0.000s,PASSED
click(to),Firefox 66.0,,2019-04-29 14:25:54,2019-04-29 14:25:55,0.507s,FAILED
