Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:16,0.004s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:16,0.007s,PASSED
println(dIni),Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:16,0.007s,PASSED
println(dEnd),Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:16,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:16,0.294s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:47:16,2019-05-02 13:47:17,1.005s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:17,2019-05-02 13:47:19,1.359s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:19,2019-05-02 13:47:20,1.226s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-05-02 13:47:20,2019-05-02 13:47:20,0.003s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-05-02 13:47:20,2019-05-02 13:47:20,0.013s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-05-02 13:47:20,2019-05-02 13:47:20,0.006s,PASSED
click(to),Firefox 66.0,,2019-05-02 13:47:20,2019-05-02 13:47:21,0.726s,FAILED
,,,,,,
Test Cases/Booking03,Firefox 66.0,,2019-05-02 13:47:23,2019-05-02 13:47:59,36.216s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-05-02 13:47:23,2019-05-02 13:47:35,11.504s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-05-02 13:47:35,2019-05-02 13:47:36,1.680s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-05-02 13:47:36,2019-05-02 13:47:37,0.480s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:47:37,2019-05-02 13:47:38,1.008s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-05-02 13:47:38,2019-05-02 13:47:39,1.449s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.035s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.063s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.004s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.004s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.004s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.003s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.004s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.003s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.003s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.002s,PASSED
println(dIni),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.167s,PASSED
println(dEnd),Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:39,0.003s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-05-02 13:47:39,2019-05-02 13:47:40,0.272s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:47:40,2019-05-02 13:47:41,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:41,2019-05-02 13:47:43,1.922s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:43,2019-05-02 13:47:44,1.204s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-05-02 13:47:44,2019-05-02 13:47:44,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-05-02 13:47:44,2019-05-02 13:47:44,0.002s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-05-02 13:47:44,2019-05-02 13:47:44,0.001s,PASSED
click(to),Firefox 66.0,,2019-05-02 13:47:44,2019-05-02 13:47:45,0.784s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Firefox 66.0,,2019-05-02 13:47:45,2019-05-02 13:47:45,0.254s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:47:45,2019-05-02 13:47:46,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:46,2019-05-02 13:47:48,1.794s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:47:48,2019-05-02 13:47:49,1.258s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Firefox 66.0,,2019-05-02 13:47:49,2019-05-02 13:47:49,0.031s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Firefox 66.0,,2019-05-02 13:47:49,2019-05-02 13:47:49,0.000s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Firefox 66.0,,2019-05-02 13:47:49,2019-05-02 13:47:49,0.000s,PASSED
click(to2),Firefox 66.0,,2019-05-02 13:47:49,2019-05-02 13:47:50,0.761s,PASSED
"selectOptionByValue(findTestObject(""homepage/select_rooms""), numRooms, false, CONTINUE_ON_FAILURE)",Firefox 66.0,,2019-05-02 13:47:50,2019-05-02 13:47:50,0.112s,PASSED
delay(5),Firefox 66.0,,2019-05-02 13:47:50,2019-05-02 13:47:55,5.004s,PASSED
closeBrowser(),Firefox 66.0,,2019-05-02 13:47:55,2019-05-02 13:47:57,2.153s,FAILED
,,,,,,
Test Cases/Booking03,Firefox 66.0,,2019-05-02 13:47:59,2019-05-02 13:48:19,19.487s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-05-02 13:47:59,2019-05-02 13:48:08,8.475s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-05-02 13:48:08,2019-05-02 13:48:10,1.886s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-05-02 13:48:10,2019-05-02 13:48:10,0.798s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:48:10,2019-05-02 13:48:11,1.006s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-05-02 13:48:11,2019-05-02 13:48:12,0.732s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.053s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.055s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.002s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.002s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.002s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.002s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.001s,PASSED
println(dIni),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.001s,PASSED
println(dEnd),Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:12,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-05-02 13:48:12,2019-05-02 13:48:13,0.254s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:48:13,2019-05-02 13:48:14,1.006s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:48:14,2019-05-02 13:48:15,1.284s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:48:15,2019-05-02 13:48:16,1.165s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-05-02 13:48:16,2019-05-02 13:48:16,0.002s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-05-02 13:48:16,2019-05-02 13:48:16,0.010s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-05-02 13:48:16,2019-05-02 13:48:16,0.002s,PASSED
click(to),Firefox 66.0,,2019-05-02 13:48:16,2019-05-02 13:48:17,0.538s,FAILED
,,,,,,
Test Cases/Booking03,Firefox 66.0,,2019-05-02 13:48:19,2019-05-02 13:48:42,23.136s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Firefox 66.0,,2019-05-02 13:48:19,2019-05-02 13:48:30,11.424s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Firefox 66.0,,2019-05-02 13:48:30,2019-05-02 13:48:32,1.814s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Firefox 66.0,,2019-05-02 13:48:32,2019-05-02 13:48:33,0.599s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:48:33,2019-05-02 13:48:34,1.004s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Firefox 66.0,,2019-05-02 13:48:34,2019-05-02 13:48:35,1.047s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.062s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.035s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.003s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.002s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.004s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.004s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.005s,PASSED
dIni = Integer.parseInt(dayIni),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.006s,PASSED
dEnd = Integer.parseInt(dayEnd),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.003s,PASSED
println(dIni),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.004s,PASSED
println(dEnd),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.003s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:35,0.274s,PASSED
delay(1),Firefox 66.0,,2019-05-02 13:48:35,2019-05-02 13:48:36,1.010s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:48:36,2019-05-02 13:48:38,1.854s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Firefox 66.0,,2019-05-02 13:48:38,2019-05-02 13:48:39,1.184s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Firefox 66.0,,2019-05-02 13:48:39,2019-05-02 13:48:39,0.004s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Firefox 66.0,,2019-05-02 13:48:39,2019-05-02 13:48:39,0.003s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Firefox 66.0,,2019-05-02 13:48:39,2019-05-02 13:48:39,0.003s,PASSED
click(to),Firefox 66.0,,2019-05-02 13:48:39,2019-05-02 13:48:40,0.579s,FAILED
