Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:09,2019-04-29 14:18:10,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:10,2019-04-29 14:18:12,1.666s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:12,2019-04-29 14:18:13,1.358s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:13,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:13,0.012s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:13,0.009s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:13,0.177s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:13,0.094s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:13,2019-04-29 14:18:14,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:14,2019-04-29 14:18:16,1.596s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:16,2019-04-29 14:18:17,1.365s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:18:17,2019-04-29 14:18:17,0.010s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:18:17,2019-04-29 14:18:17,0.000s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:18:17,2019-04-29 14:18:17,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:18:17,2019-04-29 14:18:17,0.230s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:18:17,2019-04-29 14:18:18,0.126s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:18:18,2019-04-29 14:18:21,3.388s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:18:21,2019-04-29 14:18:22,0.694s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:18:22,2019-04-29 14:18:41,19.689s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:18:22,2019-04-29 14:18:26,4.286s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:18:26,2019-04-29 14:18:28,2.053s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:18:28,2019-04-29 14:18:28,0.409s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:28,2019-04-29 14:18:29,1.003s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:18:29,2019-04-29 14:18:30,0.115s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.038s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.031s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.000s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.001s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.000s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:30,0.109s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:30,2019-04-29 14:18:31,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:31,2019-04-29 14:18:32,1.595s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:32,2019-04-29 14:18:34,1.335s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:34,0.000s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:34,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:34,0.000s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:34,0.200s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:34,0.111s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:34,2019-04-29 14:18:35,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:35,2019-04-29 14:18:37,1.488s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:37,2019-04-29 14:18:38,1.318s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:38,0.001s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:38,0.001s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:38,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:38,0.229s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:38,0.129s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:18:38,2019-04-29 14:18:41,2.538s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:18:41,2019-04-29 14:18:41,0.649s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:18:41,2019-04-29 14:19:05,23.651s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:18:41,2019-04-29 14:18:47,5.550s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:18:47,2019-04-29 14:18:50,2.692s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:18:50,2019-04-29 14:18:50,0.407s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:50,2019-04-29 14:18:51,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.109s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.033s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.037s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.001s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.000s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.001s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:51,0.126s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:51,2019-04-29 14:18:52,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:52,2019-04-29 14:18:54,1.557s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:54,2019-04-29 14:18:55,1.358s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:18:55,2019-04-29 14:18:55,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:18:55,2019-04-29 14:18:55,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:18:55,2019-04-29 14:18:55,0.010s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:18:55,2019-04-29 14:18:56,0.183s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:18:56,2019-04-29 14:18:56,0.093s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:18:56,2019-04-29 14:18:57,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:57,2019-04-29 14:18:58,1.553s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:18:58,2019-04-29 14:19:00,1.351s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:00,0.000s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:00,0.010s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:00,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:00,0.184s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:00,0.126s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:19:00,2019-04-29 14:19:04,4.045s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:19:04,2019-04-29 14:19:05,1.168s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:19:05,2019-04-29 14:19:30,24.889s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:19:05,2019-04-29 14:19:11,5.882s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:19:11,2019-04-29 14:19:13,1.927s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:19:13,2019-04-29 14:19:13,0.410s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:19:13,2019-04-29 14:19:14,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:19:14,2019-04-29 14:19:14,0.099s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:19:14,2019-04-29 14:19:14,0.035s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:19:14,2019-04-29 14:19:15,0.033s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.001s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.000s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:15,0.115s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:19:15,2019-04-29 14:19:16,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:19:16,2019-04-29 14:19:17,1.748s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:19:17,2019-04-29 14:19:19,1.325s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:19,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:19,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:19,0.010s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:19,0.180s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:19,0.098s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:19:19,2019-04-29 14:19:20,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:19:20,2019-04-29 14:19:22,1.585s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:19:22,2019-04-29 14:19:23,1.356s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:23,0.001s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:23,0.000s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:23,0.010s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:23,0.174s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:23,0.125s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:19:23,2019-04-29 14:19:29,5.585s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:19:29,2019-04-29 14:19:30,1.111s,PASSED
