Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.002s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.001s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.002s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:24,0.157s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 13:49:24,2019-05-02 13:49:25,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:49:25,2019-05-02 13:49:26,1.590s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:49:26,2019-05-02 13:49:28,1.747s,FAILED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-02 13:49:28,2019-05-02 13:49:28,0.003s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-02 13:49:28,2019-05-02 13:49:28,0.003s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-02 13:49:28,2019-05-02 13:49:28,0.002s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-02 13:49:28,2019-05-02 13:50:00,31.696s,FAILED
,,,,,,
Test Cases/Booking03,Chrome 74.0.3729.131,,2019-05-02 13:50:02,2019-05-02 13:50:18,16.027s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-02 13:50:02,2019-05-02 13:50:07,4.967s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-02 13:50:07,2019-05-02 13:50:10,2.554s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-02 13:50:10,2019-05-02 13:50:10,0.322s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 13:50:10,2019-05-02 13:50:11,1.004s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.115s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.039s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.046s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.003s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.003s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.002s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.002s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.001s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.002s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:11,0.114s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 13:50:11,2019-05-02 13:50:12,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:50:12,2019-05-02 13:50:14,1.502s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:50:14,2019-05-02 13:50:15,1.305s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-02 13:50:15,2019-05-02 13:50:15,0.003s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-02 13:50:15,2019-05-02 13:50:15,0.032s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-02 13:50:15,2019-05-02 13:50:15,0.000s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-02 13:50:15,2019-05-02 13:50:16,0.806s,FAILED
,,,,,,
Test Cases/Booking03,Chrome 74.0.3729.131,,2019-05-02 13:50:18,2019-05-02 13:51:05,47.027s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-02 13:50:18,2019-05-02 13:50:23,5.126s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-02 13:50:23,2019-05-02 13:50:25,2.028s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-02 13:50:25,2019-05-02 13:50:26,0.450s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 13:50:26,2019-05-02 13:50:27,1.003s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.121s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.044s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.041s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.004s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.004s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.002s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.003s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.001s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.002s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.002s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:27,0.115s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-02 13:50:27,2019-05-02 13:50:28,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:50:28,2019-05-02 13:50:30,1.548s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-02 13:50:30,2019-05-02 13:50:31,1.687s,FAILED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-02 13:50:31,2019-05-02 13:50:31,0.002s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-02 13:50:31,2019-05-02 13:50:31,0.016s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-02 13:50:31,2019-05-02 13:50:31,0.016s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-02 13:50:31,2019-05-02 13:51:03,31.627s,FAILED
