Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-03 10:57:17,2019-05-03 10:57:23,6.064s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-03 10:57:23,2019-05-03 10:57:25,2.063s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-03 10:57:25,2019-05-03 10:57:25,0.712s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:25,2019-05-03 10:57:26,1.004s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-03 10:57:26,2019-05-03 10:57:27,0.116s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.052s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.036s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.001s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.001s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.002s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:27,0.137s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:27,2019-05-03 10:57:28,1.005s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:28,2019-05-03 10:57:30,1.685s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:30,2019-05-03 10:57:31,1.483s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:31,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:31,0.032s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:31,0.000s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:31,0.267s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:31,0.126s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:31,2019-05-03 10:57:32,1.006s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:32,2019-05-03 10:57:34,1.719s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:34,2019-05-03 10:57:36,1.522s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:36,0.015s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:36,0.016s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:36,0.000s,PASSED
click(to2),Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:36,0.267s,PASSED
"selectOptionByValue(findTestObject(""homepage/select_rooms""), numRooms, false, CONTINUE_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:36,0.138s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:36,2019-05-03 10:57:37,1.009s,PASSED
"tadults = adults.split("","")",Chrome 74.0.3729.131,,2019-05-03 10:57:37,2019-05-03 10:57:37,0.001s,PASSED
tnumrooms = Integer.parseInt(numRooms),Chrome 74.0.3729.131,,2019-05-03 10:57:37,2019-05-03 10:57:37,0.015s,PASSED
"for ([i = 1, i <= tnumrooms, (i++)])",Chrome 74.0.3729.131,,2019-05-03 10:57:37,2019-05-03 10:57:38,0.815s,PASSED
,,,,,,
Test Cases/Booking03,Chrome 74.0.3729.131,,2019-05-03 10:57:40,2019-05-03 10:58:15,34.449s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-03 10:57:40,2019-05-03 10:57:46,5.642s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-03 10:57:46,2019-05-03 10:57:48,2.125s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-03 10:57:48,2019-05-03 10:57:49,0.826s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:49,2019-05-03 10:57:50,1.005s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.141s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.037s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.054s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.002s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.002s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:50,0.118s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:50,2019-05-03 10:57:51,1.004s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:51,2019-05-03 10:57:53,1.604s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:53,2019-05-03 10:57:54,1.381s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:54,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:54,0.015s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:54,0.000s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:54,0.208s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:54,0.105s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:54,2019-05-03 10:57:55,1.005s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:55,2019-05-03 10:57:57,1.663s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:57:57,2019-05-03 10:57:59,1.469s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:57:59,0.002s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:57:59,0.003s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:57:59,0.002s,PASSED
click(to2),Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:57:59,0.237s,PASSED
"selectOptionByValue(findTestObject(""homepage/select_rooms""), numRooms, false, CONTINUE_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:57:59,0.197s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:57:59,2019-05-03 10:58:00,1.006s,PASSED
"tadults = adults.split("","")",Chrome 74.0.3729.131,,2019-05-03 10:58:00,2019-05-03 10:58:00,0.002s,PASSED
tnumrooms = Integer.parseInt(numRooms),Chrome 74.0.3729.131,,2019-05-03 10:58:00,2019-05-03 10:58:00,0.002s,PASSED
"for ([i = 1, i <= tnumrooms, (i++)])",Chrome 74.0.3729.131,,2019-05-03 10:58:00,2019-05-03 10:58:01,0.819s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.131,,2019-05-03 10:58:01,2019-05-03 10:58:01,0.188s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.131,,2019-05-03 10:58:01,2019-05-03 10:58:07,5.623s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-03 10:58:07,2019-05-03 10:58:12,5.003s,PASSED
closeBrowser(),Chrome 74.0.3729.131,,2019-05-03 10:58:12,2019-05-03 10:58:12,0.713s,PASSED
,,,,,,
Test Cases/Booking03,Chrome 74.0.3729.131,,2019-05-03 10:58:15,2019-05-03 10:58:37,22.782s,FAILED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.131,,2019-05-03 10:58:15,2019-05-03 10:58:20,5.638s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.131,,2019-05-03 10:58:20,2019-05-03 10:58:23,2.385s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.131,,2019-05-03 10:58:23,2019-05-03 10:58:23,0.271s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:58:23,2019-05-03 10:58:24,1.004s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.116s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.041s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.032s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.003s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.003s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.019s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.006s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.005s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.004s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.005s,PASSED
println(dIni),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.005s,PASSED
println(dEnd),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:24,0.134s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:58:24,2019-05-03 10:58:25,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:58:25,2019-05-03 10:58:27,1.868s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:58:27,2019-05-03 10:58:29,1.397s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:29,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:29,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:29,0.001s,PASSED
click(to),Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:29,0.277s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:29,0.133s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:58:29,2019-05-03 10:58:30,1.006s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:58:30,2019-05-03 10:58:32,1.650s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.131,,2019-05-03 10:58:32,2019-05-03 10:58:33,1.381s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:33,0.002s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:33,0.004s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:33,0.035s,PASSED
click(to2),Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:33,0.197s,PASSED
"selectOptionByValue(findTestObject(""homepage/select_rooms""), numRooms, false, CONTINUE_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:33,0.086s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-03 10:58:33,2019-05-03 10:58:34,1.005s,PASSED
"tadults = adults.split("","")",Chrome 74.0.3729.131,,2019-05-03 10:58:34,2019-05-03 10:58:34,0.002s,PASSED
tnumrooms = Integer.parseInt(numRooms),Chrome 74.0.3729.131,,2019-05-03 10:58:34,2019-05-03 10:58:34,0.003s,PASSED
"for ([i = 1, i <= tnumrooms, (i++)])",Chrome 74.0.3729.131,,2019-05-03 10:58:34,2019-05-03 10:58:35,0.852s,PASSED
