Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.008s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.001s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.004s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:03,0.112s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:03,2019-04-29 14:12:04,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:04,2019-04-29 14:12:06,1.680s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:06,2019-04-29 14:12:07,1.433s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:07,2019-04-29 14:12:07,0.010s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:12:07,2019-04-29 14:12:08,0.010s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:12:08,2019-04-29 14:12:08,0.010s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:12:08,2019-04-29 14:12:08,0.169s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:08,2019-04-29 14:12:08,0.100s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:08,2019-04-29 14:12:09,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:09,2019-04-29 14:12:10,1.602s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:10,2019-04-29 14:12:12,1.406s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:12,0.002s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:12,0.001s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:12,0.001s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:12,0.197s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:12,0.137s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:12:12,2019-04-29 14:12:15,2.810s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:12:15,2019-04-29 14:12:16,0.675s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:12:16,2019-04-29 14:12:36,20.677s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:12:16,2019-04-29 14:12:20,4.589s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:12:20,2019-04-29 14:12:22,2.084s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:12:22,2019-04-29 14:12:23,0.205s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:23,2019-04-29 14:12:24,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.105s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.036s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.040s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.000s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.001s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:24,0.115s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:24,2019-04-29 14:12:25,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:25,2019-04-29 14:12:26,1.576s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:26,2019-04-29 14:12:28,1.342s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:28,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:28,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:28,0.001s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:28,0.199s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:28,0.104s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:28,2019-04-29 14:12:29,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:29,2019-04-29 14:12:31,1.567s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:31,2019-04-29 14:12:32,1.390s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:32,0.000s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:32,0.000s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:32,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:32,0.193s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:32,0.126s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:12:32,2019-04-29 14:12:36,3.245s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:12:36,2019-04-29 14:12:36,0.674s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:12:36,2019-04-29 14:12:56,19.740s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:12:36,2019-04-29 14:12:41,4.239s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:12:41,2019-04-29 14:12:43,2.191s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:12:43,2019-04-29 14:12:43,0.200s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:43,2019-04-29 14:12:44,1.003s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.115s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.033s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.034s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.001s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.001s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.001s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.001s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.000s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:44,0.112s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:44,2019-04-29 14:12:45,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:45,2019-04-29 14:12:47,1.575s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:47,2019-04-29 14:12:48,1.344s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:48,2019-04-29 14:12:48,0.001s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:12:48,2019-04-29 14:12:48,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:12:48,2019-04-29 14:12:48,0.010s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:12:48,2019-04-29 14:12:48,0.171s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:12:48,2019-04-29 14:12:49,0.120s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:12:49,2019-04-29 14:12:50,1.003s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:50,2019-04-29 14:12:51,1.557s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:12:51,2019-04-29 14:12:52,1.355s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:12:52,2019-04-29 14:12:52,0.000s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:12:52,2019-04-29 14:12:52,0.000s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:12:52,2019-04-29 14:12:52,0.010s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:12:52,2019-04-29 14:12:53,0.198s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:12:53,2019-04-29 14:12:53,0.146s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:12:53,2019-04-29 14:12:55,2.601s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:12:55,2019-04-29 14:12:56,0.667s,PASSED
,,,,,,
Test Cases/Booking02,Chrome 74.0.3729.108,,2019-04-29 14:12:56,2019-04-29 14:13:18,22.224s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-29 14:12:56,2019-04-29 14:13:02,5.793s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-29 14:13:02,2019-04-29 14:13:04,1.927s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-29 14:13:04,2019-04-29 14:13:04,0.383s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:13:04,2019-04-29 14:13:05,1.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.113s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.035s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.034s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.001s,PASSED
"endDate = moEnd + ""/"" + dayEnd + ""/"" + yrEnd",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
"myEndDate = ""$('#"" + checkoutId + ""').val('"" + endDate + ""')""",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
strMoIni = bookitKeywords.commonFunctions.getMonthName(moIni),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
strMoEnd = bookitKeywords.commonFunctions.getMonthName(moEnd),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.001s,PASSED
dIni = Integer.parseInt(dayIni),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
dEnd = Integer.parseInt(dayEnd),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.001s,PASSED
println(dIni),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
println(dEnd),Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:05,0.000s,PASSED
"click(findTestObject(""homepage/checkin_date""))",Chrome 74.0.3729.108,,2019-04-29 14:13:05,2019-04-29 14:13:06,0.114s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:13:06,2019-04-29 14:13:07,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:13:07,2019-04-29 14:13:08,1.631s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year1""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:13:08,2019-04-29 14:13:10,1.346s,PASSED
"dynxpath = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dIni + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dIni + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:10,0.010s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(eldia),Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:10,0.000s,PASSED
"to.addProperty(""xpath"", EQUALS, dynxpath)",Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:10,0.000s,PASSED
click(to),Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:10,0.172s,PASSED
"click(findTestObject(""homepage/checkout_date""))",Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:10,0.092s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-29 14:13:10,2019-04-29 14:13:11,1.002s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_month2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:13:11,2019-04-29 14:13:12,1.593s,PASSED
"if (verifyElementPresent(findTestObject(""homepage/sel_date_year2""), 1, CONTINUE_ON_FAILURE))",Chrome 74.0.3729.108,,2019-04-29 14:13:12,2019-04-29 14:13:14,1.322s,PASSED
"dynxpath2 = ""//div[contains(@class, 'pika-single') and contains(@class, 'is-bound') and not(contains(@class, 'is-hidden'))]/div[@class='pika-lendar'][1]/table[@class='pika-table']/tbody/tr/td/button[count(. | //*[@type = 'button' and @data-pika-day = '"" + dEnd + ""']) = count(//*[@type = 'button' and @data-pika-day = '"" + dEnd + ""'])]""",Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:14,0.010s,PASSED
to2 = new com.kms.katalon.core.testobject.TestObject(eldia2),Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:14,0.010s,PASSED
"to2.addProperty(""xpath"", EQUALS, dynxpath2)",Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:14,0.000s,PASSED
click(to2),Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:14,0.180s,PASSED
"click(findTestObject(""homepage/button_Search""))",Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:14,0.133s,PASSED
waitForPageLoad(10),Chrome 74.0.3729.108,,2019-04-29 14:13:14,2019-04-29 14:13:18,3.588s,PASSED
closeBrowser(),Chrome 74.0.3729.108,,2019-04-29 14:13:18,2019-04-29 14:13:18,0.672s,PASSED
