Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuiteForBookit,Chrome 74.0.3729.108,,2019-04-24 12:21:32,2019-04-24 12:22:55,1m - 22.816s,PASSED
,,,,,,
Test Cases/Booking01,Chrome 74.0.3729.108,,2019-04-24 12:21:33,2019-04-24 12:21:56,23.438s,PASSED
"openBrowser(""https://bookit-qa6.com"")",Chrome 74.0.3729.108,,2019-04-24 12:21:33,2019-04-24 12:21:41,7.397s,PASSED
delay(3),Chrome 74.0.3729.108,,2019-04-24 12:21:41,2019-04-24 12:21:44,3.035s,PASSED
"click(findTestObject(""homepage/flight_checkbox""))",Chrome 74.0.3729.108,,2019-04-24 12:21:44,2019-04-24 12:21:44,0.183s,PASSED
delay(3),Chrome 74.0.3729.108,,2019-04-24 12:21:44,2019-04-24 12:21:47,3.003s,PASSED
"setText(findTestObject(""homepage/city_or_airport""), ""cheese"")",Chrome 74.0.3729.108,,2019-04-24 12:21:47,2019-04-24 12:21:47,0.217s,PASSED
delay(3),Chrome 74.0.3729.108,,2019-04-24 12:21:47,2019-04-24 12:21:50,3.002s,PASSED
"click(findTestObject(""homepage/div_Cheese City IL US""))",Chrome 74.0.3729.108,,2019-04-24 12:21:50,2019-04-24 12:21:50,0.105s,PASSED
delay(1),Chrome 74.0.3729.108,,2019-04-24 12:21:50,2019-04-24 12:21:51,1.003s,PASSED
"checkinId = getAttribute(findTestObject(""homepage/checkin_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-24 12:21:51,2019-04-24 12:21:51,0.058s,PASSED
"checkoutId = getAttribute(findTestObject(""homepage/checkout_date""), ""id"")",Chrome 74.0.3729.108,,2019-04-24 12:21:51,2019-04-24 12:21:51,0.033s,PASSED
"iniDate = moIni + ""/"" + dayIni + ""/"" + yrIni",Chrome 74.0.3729.108,,2019-04-24 12:21:51,2019-04-24 12:21:51,0.001s,PASSED
"myIniDate = ""$('#"" + checkinId + ""').val('"" + iniDate + ""')""",Chrome 74.0.3729.108,,2019-04-24 12:21:51,2019-04-24 12:21:51,0.000s,PASSED
"executeJavaScript(myIniDate, null)",Chrome 74.0.3729.108,,2019-04-24 12:21:51,2019-04-24 12:21:51,0.034s,PASSED
